timestamp,solexs_counts,CZT1_LC_BAND_20.00KEV_TO_40.00KEV,CZT1_LC_BAND_40.00KEV_TO_60.00KEV,CZT1_LC_BAND_60.00KEV_TO_80.00KEV,CZT1_LC_BAND_80.00KEV_TO_150.00KEV,CZT1_LC_BAND_18.00KEV_TO_160.00KEV,CZT2_LC_BAND_20.00KEV_TO_40.00KEV,CZT2_LC_BAND_40.00KEV_TO_60.00KEV,CZT2_LC_BAND_60.00KEV_TO_80.00KEV,CZT2_LC_BAND_80.00KEV_TO_150.00KEV,CZT2_LC_BAND_18.00KEV_TO_160.00KEV,CDTE2_LC_BAND_5.00KEV_TO_20.00KEV,CDTE2_LC_BAND_20.00KEV_TO_30.00KEV,CDTE2_LC_BAND_30.00KEV_TO_40.00KEV,CDTE2_LC_BAND_40.00KEV_TO_60.00KEV,CDTE2_LC_BAND_1.80KEV_TO_90.00KEV,CDTE1_LC_BAND_5.00KEV_TO_20.00KEV,CDTE1_LC_BAND_20.00KEV_TO_30.00KEV,CDTE1_LC_BAND_30.00KEV_TO_40.00KEV,CDTE1_LC_BAND_40.00KEV_TO_60.00KEV,CDTE1_LC_BAND_1.80KEV_TO_90.00KEV,hel1os_czt_total,hel1os_10_20,hel1os_20_40,hel1os_40_60,hel1os_60_80,hel1os_80_150,solexs_gap,hel1os_gap,solexs_smooth,hel1os_smooth,solexs_ewm,hel1os_ewm,solexs_baseline,hel1os_baseline,solexs_excess,hel1os_excess,hardness_ratio,hardness_ratio_excess,d_solexs_dt,d2_solexs_dt2,d_hel1os_dt,solexs_mean_5m,solexs_std_5m,solexs_rise_rate_15m,hel1os_mean_5m,hel1os_std_5m,flare_signal_sigma,prob_flare_1h,prob_flare_2h,forecast_expected_flux_1h,forecast_risk_level
2026-07-18 00:05:00+00:00,1.0,13.6,1.5666666666666667,1.4333333333333333,4.366666666666666,25.166666666666668,9.966666666666667,2.066666666666667,1.5666666666666667,6.066666666666666,21.366666666666667,0.0,0.0,0.0,0.16666666666666666,0.23333333333333334,0.0,0.0,0.03333333333333333,0.16666666666666666,0.3,11.633333333333333,0.0,5.891666666666667,0.9916666666666667,0.75,2.6083333333333334,1,0,1.0,11.633333333333333,1.0,17.21337472157202,0.0,0.0,1.0,11.633333333333333,5.866666666666666,10.584848484848484,0.0,0.0,-0.02657162565827941,1.0,0.0,0.0,14.461971310263237,3.2718470244386864,0.08974715143977594,7.995926519374405,96.67455984336883,33.17450876259279,LOW
2026-07-18 00:05:30+00:00,1.0,12.833333333333334,2.0,1.7,4.766666666666667,25.233333333333334,12.366666666666667,2.5,1.4666666666666666,5.666666666666667,23.733333333333334,0.13333333333333333,0.06666666666666667,0.0,0.1,0.4666666666666667,0.0,0.0,0.0,0.03333333333333333,0.2,12.241666666666667,0.0,6.3,1.1583333333333334,0.7916666666666666,2.6083333333333334,0,0,1.0,12.241666666666667,1.0,16.59191121470885,0.0,0.0,1.0,12.241666666666667,6.170833333333333,11.137878787878787,0.0,0.0,-0.02071545022877229,1.0,0.0,0.0,13.452065217391304,1.795076461007579,0.08974715143977594,8.00567578998143,96.53519553321225,33.17450876259279,LOW
2026-07-18 00:06:00+00:00,1.0,20.233333333333334,2.5,1.7333333333333334,4.9,34.53333333333333,9.2,2.3333333333333335,1.8,5.266666666666667,20.0,0.03333333333333333,0.03333333333333333,0.0,0.26666666666666666,0.3333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.2,13.633333333333333,0.0,7.358333333333333,1.2833333333333334,0.8833333333333333,2.5416666666666665,1,0,1.0,12.241666666666667,1.0,16.048130646203578,0.0,0.0,1.0,12.241666666666667,6.170833333333333,11.137878787878787,0.0,0.0,-0.01812601895017577,1.0,0.0,0.0,12.963188405797101,1.2712789768097077,0.08974715143977594,8.656346313187514,96.62287683713872,33.17450876259279,LOW
2026-07-18 00:06:30+00:00,1.0,14.133333333333333,2.1333333333333333,1.6333333333333333,4.533333333333333,26.666666666666668,13.766666666666667,2.7,1.9333333333333333,5.8,25.666666666666668,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.4,0.0,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,13.083333333333334,0.0,6.975,1.2583333333333333,0.8916666666666667,2.5833333333333335,0,0,1.0,12.291666666666666,1.0,15.578572648761465,0.0,0.0,1.0,12.291666666666666,6.195833333333333,11.183333333333332,0.0,0.0,-0.01565193324807043,1.0,0.0,0.0,12.634166666666667,0.8854486377670104,0.08974715143977594,9.510761545967739,96.67315915745917,35.570549318988505,LOW
2026-07-18 00:07:00+00:00,1.0,15.6,1.5333333333333334,1.4,4.966666666666667,28.4,15.2,3.066666666666667,1.8666666666666667,5.9,28.266666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.43333333333333335,0.0,0.0,0.03333333333333333,0.13333333333333333,0.2,14.166666666666666,0.0,7.7,1.2166666666666666,0.8166666666666667,2.716666666666667,1,0,1.0,13.083333333333334,1.0,15.266667734332948,1.0,11.946666666666667,0.0,1.1366666666666667,6.591666666666667,11.466666666666667,0.0,0.0,-0.01039683048095057,1.0,0.0,0.0,12.539166666666667,0.7608479877701099,0.0,21.708516494125863,96.92210152788826,38.391170803143595,GUARDED
2026-07-18 00:07:30+00:00,1.0,9.933333333333334,1.3666666666666667,1.6,4.2,19.566666666666666,9.333333333333334,1.8333333333333333,1.1666666666666667,4.066666666666666,18.033333333333335,0.03333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,9.4,0.0,4.816666666666666,0.8583333333333333,0.6916666666666667,2.066666666666667,1,0,1.0,12.241666666666667,1.0,14.888542600874665,1.0,11.995833333333334,0.0,0.24583333333333357,6.170833333333333,2.558333333333336,0.0,0.0,-0.012604171115276112,1.0,0.0,0.0,12.376666666666667,0.6029735985047977,0.0,34.63670282230511,97.14541704472379,38.45841777499875,ELEVATED
2026-07-18 00:08:00+00:00,1.0,14.566666666666666,1.9333333333333333,1.8333333333333333,4.9,28.333333333333332,10.066666666666666,2.566666666666667,1.6,5.766666666666667,21.433333333333334,0.06666666666666667,0.0,0.0,0.1,0.3,0.0,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,12.441666666666666,0.0,6.158333333333333,1.1666666666666667,0.8583333333333333,2.6666666666666665,0,0,1.0,12.441666666666666,1.0,14.582683109098664,1.0,12.045,0.0,0.3966666666666665,6.270833333333333,4.066666666666665,0.0,0.0,-0.010195316392533372,1.0,0.0,0.0,12.250833333333334,0.3897104417321395,0.0,47.49922214837588,97.32821628749103,33.804704957068886,ELEVATED
2026-07-18 00:08:30+00:00,1.0,16.166666666666668,2.1,1.7333333333333334,4.6,29.2,9.366666666666667,2.533333333333333,2.0,5.733333333333333,21.1,0.0,0.06666666666666667,0.0,0.2,0.36666666666666664,0.03333333333333333,0.0,0.0,0.06666666666666667,0.2,12.575,0.0,6.383333333333334,1.225,0.9333333333333333,2.5833333333333335,1,0,1.0,12.575,1.0,14.33172272046133,1.0,12.094166666666666,0.0,0.480833333333333,6.3374999999999995,4.90833333333333,0.0,0.0,-0.008365346287911102,1.0,0.0,0.0,12.279166666666667,0.4030793889882714,0.0,60.35199220383962,97.65344557906327,33.804704957068886,HIGH
2026-07-18 00:09:00+00:00,1.0,15.866666666666667,2.3666666666666667,1.3,4.666666666666667,27.766666666666666,11.566666666666666,2.6,1.8666666666666667,5.766666666666667,23.2,0.1,0.03333333333333333,0.0,0.06666666666666667,0.36666666666666664,0.03333333333333333,0.0,0.03333333333333333,0.0,0.13333333333333333,12.741666666666667,0.0,6.858333333333333,1.2583333333333333,0.7916666666666666,2.6083333333333334,1,0,1.0,12.741666666666667,1.0,14.132965713736997,1.0,12.143333333333334,0.0,0.5983333333333327,6.420833333333333,6.083333333333327,0.0,0.0,-0.0066252335574777865,1.0,0.0,0.0,12.324166666666667,0.42892073140285325,0.0,72.60451798710035,97.74542916461724,33.804704957068886,HIGH
2026-07-18 00:09:30+00:00,1.0,10.966666666666667,1.2333333333333334,1.5333333333333334,4.633333333333334,22.433333333333334,12.966666666666667,2.433333333333333,2.033333333333333,4.766666666666667,23.966666666666665,0.1,0.03333333333333333,0.0,0.16666666666666666,0.4666666666666667,0.03333333333333333,0.0,0.0,0.1,0.23333333333333334,11.6,0.0,5.983333333333333,0.9833333333333333,0.8916666666666667,2.35,0,0,1.0,12.575,1.0,13.938219999519873,1.0,12.1925,0.0,0.3824999999999985,6.3374999999999995,3.924999999999985,0.0,0.0,-0.006491523807237461,1.0,0.0,0.0,12.406666666666666,0.38310782416738803,0.0,84.49160705358368,97.92467330385803,34.05367010179816,CRITICAL / SEVERE
2026-07-18 00:10:00+00:00,1.0,10.666666666666666,1.7666666666666666,1.3666666666666667,5.166666666666667,22.9,12.866666666666667,2.7333333333333334,2.2333333333333334,6.0,25.633333333333333,0.1,0.03333333333333333,0.0,0.23333333333333334,0.4666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,12.133333333333333,0.0,5.883333333333334,1.1916666666666667,0.9,2.7916666666666665,1,0,1.0,12.441666666666666,1.0,13.751150832913222,1.0,12.241666666666667,0.0,0.1999999999999993,6.270833333333333,2.099999999999993,0.0,0.0,-0.006235638886888376,1.0,0.0,0.0,12.4875,0.27055184802387716,0.0,84.21399104948651,97.97363171701782,31.11202598802896,CRITICAL / SEVERE
